6045,05000US06045,"Mendocino County, California","Mendocino County, California",ca,50,0,ACSSF,35,,,,,6,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87497,87497,72378,620,3703,1509,186,4644,4457,82.72,0.71,4.23,1.72,0.21,5.31,5.09,87497,66095,57682,560,2853,1495,186,245,3074,21402,14696,60,850,14,0,4399,1383,75.54,65.92,0.64,3.26,1.71,0.21,0.28,3.51,24.46,16.8,0.07,0.97,0.02,0,5.03,1.58,61673,8079,53594,37414,15285,5168,1931,752,13.1,86.9,60.67,24.78,8.38,3.13,1.22,4419,86,4333,1.95,98.05,46528,18617,4549,14068,24.43,75.57,34182,12500,36.57
6047,05000US06047,"Merced County, California","Merced County, California",ca,50,0,ACSSF,36,,,,,6,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267390,267390,153649,8621,1826,20224,456,70466,12148,57.46,3.22,0.68,7.56,0.17,26.35,4.54,267390,111740,77092,8007,797,19593,380,486,5385,155650,76557,614,1029,631,76,69980,6763,41.79,28.83,2.99,0.3,7.33,0.14,0.18,2.01,58.21,28.63,0.23,0.38,0.24,0.03,26.17,2.53,156562,48703,107859,68557,21541,7535,2472,1135,31.11,68.89,43.79,13.76,4.81,1.58,0.72,18658,608,18050,3.26,96.74,46338,78552,26207,52345,33.36,66.64,79261,28096,35.45
6049,05000US06049,"Modoc County, California","Modoc County, California",ca,50,0,ACSSF,37,,,,,6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9017,9017,8244,65,368,105,8,31,196,91.43,0.72,4.08,1.16,0.09,0.34,2.17,9017,7700,7035,65,361,96,8,4,131,1317,1209,0,7,9,0,27,65,85.39,78.02,0.72,4,1.06,0.09,0.04,1.45,14.61,13.41,0,0.08,0.1,0,0.3,0.72,6852,993,5859,3772,1136,277,50,0,14.49,85.51,55.05,16.58,4.04,0.73,0,435,94,341,21.61,78.39,39296,1670,341,1329,20.42,79.58,3638,1035,28.45
6051,05000US06051,"Mono County, California","Mono County, California",ca,50,0,ACSSF,38,,,,,6,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14058,14058,11987,74,374,280,0,940,403,85.27,0.53,2.66,1.99,0,6.69,2.87,14058,10243,9288,53,314,278,0,0,310,3815,2699,21,60,2,0,940,93,72.86,66.07,0.38,2.23,1.98,0,0,2.21,27.14,19.2,0.15,0.43,0.01,0,6.69,0.66,9692,1480,8212,6377,3057,807,193,29,15.27,84.73,65.8,31.54,8.33,1.99,0.3,491,0,491,0,100,60595,2727,326,2401,11.95,88.05,4899,1472,30.05
6053,05000US06053,"Monterey County, California","Monterey County, California",ca,50,0,ACSSF,39,,,,,6,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433168,433168,281181,11278,2890,24867,2038,93107,17807,64.91,2.6,0.67,5.74,0.47,21.49,4.11,433168,182255,132600,10621,1066,24213,1958,578,11219,250913,148581,657,1824,654,80,92529,6588,42.07,30.61,2.45,0.25,5.59,0.45,0.13,2.59,57.93,34.3,0.15,0.42,0.15,0.02,21.36,1.52,273560,78790,194770,138161,65441,25854,8655,3414,28.8,71.2,50.5,23.92,9.45,3.16,1.25,24661,974,23687,3.95,96.05,63249,112673,24331,88342,21.59,78.41,125939,51727,41.07
6055,05000US06055,"Napa County, California","Napa County, California",ca,50,0,ACSSF,40,,,,,6,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141005,141005,102418,2998,1236,11150,297,17573,5333,72.63,2.13,0.88,7.91,0.21,12.46,3.78,141005,93458,75010,2877,395,10940,279,493,3464,47547,27408,121,841,210,18,17080,1869,66.28,53.2,2.04,0.28,7.76,0.2,0.35,2.46,33.72,19.44,0.09,0.6,0.15,0.01,12.11,1.33,97924,14952,82972,65247,33855,11511,4395,1418,15.27,84.73,66.63,34.57,11.76,4.49,1.45,7485,219,7266,2.93,97.07,79637,29711,2664,27047,8.97,91.03,49044,17181,35.03
6057,05000US06057,"Nevada County, California","Nevada County, California",ca,50,0,ACSSF,41,,,,,6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98838,98838,91016,582,930,1123,99,1823,3265,92.09,0.59,0.94,1.14,0.1,1.84,3.3,98838,89729,84389,541,670,1090,90,201,2748,9109,6627,41,260,33,9,1622,517,90.78,85.38,0.55,0.68,1.1,0.09,0.2,2.78,9.22,6.7,0.04,0.26,0.03,0.01,1.64,0.52,75012,4839,70173,56288,26874,9740,3097,941,6.45,93.55,75.04,35.83,12.98,4.13,1.25,4471,190,4281,4.25,95.75,60610,17093,2581,14512,15.1,84.9,40386,14188,35.13
6059,05000US06059,"Orange County, California","Orange County, California",ca,50,0,ACSSF,42,,,,,6,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155816,3155816,1960484,53262,14468,621178,9620,373605,123199,62.12,1.69,0.46,19.68,0.3,11.84,3.9,3155816,2076644,1306398,49560,6584,615659,8714,5273,84456,1079172,654086,3702,7884,5519,906,368332,38743,65.8,41.4,1.57,0.21,19.51,0.28,0.17,2.68,34.2,20.73,0.12,0.25,0.17,0.03,11.67,1.23,2132158,326035,1806123,1436995,833116,295516,93412,33381,15.29,84.71,67.4,39.07,13.86,4.38,1.57,168512,3626,164886,2.15,97.85,81851,705866,115890,589976,16.42,83.58,1024976,409764,39.98
6061,05000US06061,"Placer County, California","Placer County, California",ca,50,0,ACSSF,43,,,,,6,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374985,374985,310295,5756,2029,25999,874,11661,18371,82.75,1.53,0.54,6.93,0.23,3.11,4.9,374985,323854,276754,5399,1304,25568,556,316,13957,51131,33541,357,725,431,318,11345,4414,86.36,73.8,1.44,0.35,6.82,0.15,0.08,3.72,13.64,8.94,0.1,0.19,0.11,0.08,3.03,1.18,260802,14460,246342,196637,97771,32559,10121,2985,5.54,94.46,75.4,37.49,12.48,3.88,1.14,18701,428,18273,2.29,97.71,80488,84304,6995,77309,8.3,91.7,138564,45425,32.78
6063,05000US06063,"Plumas County, California","Plumas County, California",ca,50,0,ACSSF,44,,,,,6,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18724,18724,16781,160,398,148,55,368,814,89.62,0.85,2.13,0.79,0.29,1.97,4.35,18724,17125,15640,160,342,148,55,112,668,1599,1141,0,56,0,0,256,146,91.46,83.53,0.85,1.83,0.79,0.29,0.6,3.57,8.54,6.09,0,0.3,0,0,1.37,0.78,14480,931,13549,9863,3271,1465,351,80,6.43,93.57,68.11,22.59,10.12,2.42,0.55,757,38,719,5.02,94.98,50266,3021,386,2635,12.78,87.22,8287,2603,31.41
6065,05000US06065,"Riverside County, California","Riverside County, California",ca,50,0,ACSSF,45,,,,,6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355002,2355002,1450473,148960,19865,148213,6863,474855,105773,61.59,6.33,0.84,6.29,0.29,20.16,4.49,2355002,1224969,861271,140810,9584,143855,6026,4779,58644,1130033,589202,8150,10281,4358,837,470076,47129,52.02,36.57,5.98,0.41,6.11,0.26,0.2,2.49,47.98,25.02,0.35,0.44,0.19,0.04,19.96,2,1500538,283792,1216746,820922,322935,117606,34273,13123,18.91,81.09,54.71,21.52,7.84,2.28,0.87,141857,3771,138086,2.66,97.34,60807,603629,128643,474986,21.31,78.69,711724,276541,38.86
6067,05000US06067,"Sacramento County, California","Sacramento County, California",ca,50,0,ACSSF,46,,,,,6,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495400,1495400,877495,147425,10384,229441,16019,109241,105395,58.68,9.86,0.69,15.34,1.07,7.31,7.05,1495400,1154744,684141,142416,5695,225851,15757,5580,75304,340656,193354,5009,4689,3590,262,103661,30091,77.22,45.75,9.52,0.38,15.1,1.05,0.37,5.04,22.78,12.93,0.33,0.31,0.24,0.02,6.93,2.01,996195,129295,866900,642755,297586,101072,33114,10702,12.98,87.02,64.52,29.87,10.15,3.32,1.07,75776,2370,73406,3.13,96.87,60239,356360,80560,275800,22.61,77.39,532050,197579,37.14
6069,05000US06069,"San Benito County, California","San Benito County, California",ca,50,0,ACSSF,47,,,,,6,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58671,58671,48136,442,426,1649,124,5181,2713,82.04,0.75,0.73,2.81,0.21,8.83,4.62,58671,24110,20872,437,178,1564,93,87,879,34561,27264,5,248,85,31,5094,1834,41.09,35.57,0.74,0.3,2.67,0.16,0.15,1.5,58.91,46.47,0.01,0.42,0.14,0.05,8.68,3.13,37357,7808,29549,20337,7170,2190,714,261,20.9,79.1,54.44,19.19,5.86,1.91,0.7,3552,99,3453,2.79,97.21,80760,15385,2223,13162,14.45,85.55,17440,6356,36.44
6071,05000US06071,"San Bernardino County, California","San Bernardino County, California",ca,50,0,ACSSF,48,,,,,6,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121220,2121220,1312700,178674,17046,146650,6660,360213,99277,61.88,8.42,0.8,6.91,0.31,16.98,4.68,2121220,1012224,632557,168985,6935,142802,6057,4170,50718,1108996,680143,9689,10111,3848,603,356043,48559,47.72,29.82,7.97,0.33,6.73,0.29,0.2,2.39,52.28,32.06,0.46,0.48,0.18,0.03,16.78,2.29,1313298,273160,1040138,695721,259670,91159,25001,9730,20.8,79.2,52.98,19.77,6.94,1.9,0.74,129131,4960,124171,3.84,96.16,57156,563629,145518,418111,25.82,74.18,623642,247860,39.74
6073,05000US06073,"San Diego County, California","San Diego County, California",ca,50,0,ACSSF,49,,,,,6,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283665,3283665,2325434,164571,21064,384154,14182,207640,166620,70.82,5.01,0.64,11.7,0.43,6.32,5.07,3283665,2188207,1517153,154599,11725,376669,13122,6531,108408,1095458,808281,9972,9339,7485,1060,201109,58212,66.64,46.2,4.71,0.36,11.47,0.4,0.2,3.3,33.36,24.62,0.3,0.28,0.23,0.03,6.12,1.77,2197045,292200,1904845,1496263,820914,315431,105851,45618,13.3,86.7,68.1,37.36,14.36,4.82,2.08,173100,4015,169085,2.32,97.68,70588,717966,122470,595496,17.06,82.94,1111739,455975,41.01
6075,05000US06075,"San Francisco County, California","San Francisco County, California",ca,50,0,ACSSF,50,,,,,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864263,864263,408266,45654,3306,295347,3226,64800,43664,47.24,5.28,0.38,34.17,0.37,7.5,5.05,864263,732314,353000,43961,1435,292694,2925,4369,33930,131949,55266,1693,1871,2653,301,60431,9734,84.73,40.84,5.09,0.17,33.87,0.34,0.51,3.93,15.27,6.39,0.2,0.22,0.31,0.03,6.99,1.13,683074,82618,600456,516384,381066,152772,52507,18718,12.1,87.9,75.6,55.79,22.37,7.69,2.74,25022,523,24499,2.09,97.91,96265,113976,12958,101018,11.37,88.63,358772,122617,34.18
6077,05000US06077,"San Joaquin County, California","San Joaquin County, California",ca,50,0,ACSSF,51,,,,,6,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724153,724153,404806,50433,4304,109359,4233,80536,70482,55.9,6.96,0.59,15.1,0.58,11.12,9.73,724153,428547,240170,48175,1668,106817,3781,874,27062,295606,164636,2258,2636,2542,452,79662,43420,59.18,33.17,6.65,0.23,14.75,0.52,0.12,3.74,40.82,22.73,0.31,0.36,0.35,0.06,11,6,450857,97190,353667,230268,81503,26026,8306,2932,21.56,78.44,51.07,18.08,5.77,1.84,0.65,43844,1838,42006,4.19,95.81,57813,197107,45453,151654,23.06,76.94,223808,84287,37.66
6079,05000US06079,"San Luis Obispo County, California","San Luis Obispo County, California",ca,50,0,ACSSF,52,,,,,6,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280119,280119,240584,5393,2041,10276,280,11804,9741,85.89,1.93,0.73,3.67,0.1,4.21,3.48,280119,217945,194355,4958,1237,9998,280,109,7008,62174,46229,435,804,278,0,11695,2733,77.8,69.38,1.77,0.44,3.57,0.1,0.04,2.5,22.2,16.5,0.16,0.29,0.1,0,4.18,0.98,185803,17708,168095,131290,63177,23878,8431,3809,9.53,90.47,70.66,34,12.85,4.54,2.05,19462,320,19142,1.64,98.36,67175,49899,6436,43463,12.9,87.1,105044,38842,36.98
6081,05000US06081,"San Mateo County, California","San Mateo County, California",ca,50,0,ACSSF,53,,,,,6,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763450,763450,397718,18577,2611,210816,10797,82231,40700,52.09,2.43,0.34,27.61,1.41,10.77,5.33,763450,573405,304751,17457,985,207572,10554,2650,29436,190045,92967,1120,1626,3244,243,79581,11264,75.11,39.92,2.29,0.13,27.19,1.38,0.35,3.86,24.89,12.18,0.15,0.21,0.42,0.03,10.42,1.48,544336,60194,484142,399749,264198,110676,39619,17695,11.06,88.94,73.44,48.54,20.33,7.28,3.25,31819,632,31187,1.99,98.01,105667,160245,13993,146252,8.73,91.27,261796,92830,35.46
6083,05000US06083,"Santa Barbara County, California","Santa Barbara County, California",ca,50,0,ACSSF,54,,,,,6,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442996,442996,330827,8307,3869,23927,732,55909,19425,74.68,1.88,0.87,5.4,0.17,12.62,4.38,442996,244440,200723,7469,1287,23003,494,536,10928,198556,130104,838,2582,924,238,55373,8497,55.18,45.31,1.69,0.29,5.19,0.11,0.12,2.47,44.82,29.37,0.19,0.58,0.21,0.05,12.5,1.92,272818,53365,219453,171941,90764,36733,13610,6240,19.56,80.44,63.02,33.27,13.46,4.99,2.29,32040,869,31171,2.71,97.29,68023,97380,18861,78519,19.37,80.63,144015,57105,39.65
6085,05000US06085,"Santa Clara County, California","Santa Clara County, California",ca,50,0,ACSSF,55,,,,,6,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911226,1911226,869630,48314,9273,671511,7438,210878,94182,45.5,2.53,0.49,35.14,0.39,11.03,4.93,1911226,1412973,622266,45479,3104,667561,6264,4509,63790,498253,247364,2835,6169,3950,1174,206369,30392,73.93,32.56,2.38,0.16,34.93,0.33,0.24,3.34,26.07,12.94,0.15,0.32,0.21,0.06,10.8,1.59,1310623,163160,1147463,953692,655601,303823,83130,47562,12.45,87.55,72.77,50.02,23.18,6.34,3.63,91461,1975,89486,2.16,97.84,106761,430181,41877,388304,9.73,90.27,630451,216166,34.29
6087,05000US06087,"Santa Cruz County, California","Santa Cruz County, California",ca,50,0,ACSSF,56,,,,,6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273263,273263,211116,2424,1507,12547,261,32786,12622,77.26,0.89,0.55,4.59,0.1,12,4.62,273263,182167,157988,2204,436,12022,165,460,8892,91096,53128,220,1071,525,96,32326,3730,66.66,57.82,0.81,0.16,4.4,0.06,0.17,3.25,33.34,19.44,0.08,0.39,0.19,0.04,11.83,1.36,177627,24138,153489,125898,70607,28636,10025,4869,13.59,86.41,70.88,39.75,16.12,5.64,2.74,19750,325,19425,1.65,98.35,73663,53336,9043,44293,16.95,83.05,95536,38947,40.77
6089,05000US06089,"Shasta County, California","Shasta County, California",ca,50,0,ACSSF,57,,,,,6,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178919,178919,155538,2007,4404,5310,153,3711,7796,86.93,1.12,2.46,2.97,0.09,2.07,4.36,178919,161701,143919,1951,3917,5195,124,106,6489,17218,11619,56,487,115,29,3605,1307,90.38,80.44,1.09,2.19,2.9,0.07,0.06,3.63,9.62,6.49,0.03,0.27,0.06,0.02,2.01,0.73,125093,11656,113437,81252,26715,9220,3121,721,9.32,90.68,64.95,21.36,7.37,2.49,0.58,8973,288,8685,3.21,96.79,47258,37884,9623,28261,25.4,74.6,70486,25344,35.96
6091,05000US06091,"Sierra County, California","Sierra County, California",ca,50,0,ACSSF,58,,,,,6,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,2885,2797,4,28,0,0,1,55,96.95,0.14,0.97,0,0,0.03,1.91,2885,2595,2509,4,28,0,0,0,54,290,288,0,0,0,0,1,1,89.95,86.97,0.14,0.97,0,0,0,1.87,10.05,9.98,0,0,0,0,0.03,0.03,2313,164,2149,1561,495,151,37,17,7.09,92.91,67.49,21.4,6.53,1.6,0.73,108,0,108,0,100,44190,426,45,381,10.56,89.44,1208,288,23.84
6093,05000US06093,"Siskiyou County, California","Siskiyou County, California",ca,50,0,ACSSF,59,,,,,6,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43530,43530,37064,675,1511,687,161,690,2742,85.15,1.55,3.47,1.58,0.37,1.59,6.3,43530,38312,33587,669,1262,686,127,35,1946,5218,3477,6,249,1,34,655,796,88.01,77.16,1.54,2.9,1.58,0.29,0.08,4.47,11.99,7.99,0.01,0.57,0,0.08,1.5,1.83,31749,3393,28356,20390,7204,2427,707,183,10.69,89.31,64.22,22.69,7.64,2.23,0.58,1971,13,1958,0.66,99.34,40884,8589,2286,6303,26.62,73.38,19018,6081,31.97
6095,05000US06095,"Solano County, California","Solano County, California",ca,50,0,ACSSF,60,,,,,6,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434981,434981,229351,61752,2106,66432,3818,39516,32006,52.73,14.2,0.48,15.27,0.88,9.08,7.36,434981,322883,169436,59862,1101,64546,3698,927,23313,112098,59915,1890,1005,1886,120,38589,8693,74.23,38.95,13.76,0.25,14.84,0.85,0.21,5.36,25.77,13.77,0.43,0.23,0.43,0.03,8.87,2,295232,36652,258580,189820,75477,22756,7046,2444,12.41,87.59,64.3,25.57,7.71,2.39,0.83,21702,542,21160,2.5,97.5,72950,97280,16134,81146,16.59,83.41,147352,54348,36.88
6097,05000US06097,"Sonoma County, California","Sonoma County, California",ca,50,0,ACSSF,61,,,,,6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500943,500943,377401,7848,5750,19605,1677,62101,26561,75.34,1.57,1.15,3.91,0.33,12.4,5.3,500943,368925,319805,6972,2602,19321,1453,2416,16356,132018,57596,876,3148,284,224,59685,10205,73.65,63.84,1.39,0.52,3.86,0.29,0.48,3.27,26.35,11.5,0.17,0.63,0.06,0.04,11.91,2.04,355303,43758,311545,243545,120262,43246,15054,5073,12.32,87.68,68.55,33.85,12.17,4.24,1.43,23987,641,23346,2.67,97.33,71769,99993,13050,86943,13.05,86.95,190058,70853,37.28
6099,05000US06099,"Stanislaus County, California","Stanislaus County, California",ca,50,0,ACSSF,62,,,,,6,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535684,535684,400661,15121,3789,29488,3670,59966,22989,74.79,2.82,0.71,5.5,0.69,11.19,4.29,535684,294868,232230,13607,2234,28680,3433,889,13795,240816,168431,1514,1555,808,237,59077,9194,55.05,43.35,2.54,0.42,5.35,0.64,0.17,2.58,44.95,31.44,0.28,0.29,0.15,0.04,11.03,1.72,336086,74765,261321,166504,56202,18064,6360,1748,22.25,77.75,49.54,16.72,5.37,1.89,0.52,30746,802,29944,2.61,97.39,54260,143605,33315,110290,23.2,76.8,171324,62823,36.67
6101,05000US06101,"Sutter County, California","Sutter County, California",ca,50,0,ACSSF,63,,,,,6,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95583,95583,67211,1970,904,14565,539,4185,6209,70.32,2.06,0.95,15.24,0.56,4.38,6.5,95583,66673,45239,1768,644,14467,351,163,4041,28910,21972,202,260,98,188,4022,2168,69.75,47.33,1.85,0.67,15.14,0.37,0.17,4.23,30.25,22.99,0.21,0.27,0.1,0.2,4.21,2.27,61768,13186,48582,33192,10817,3419,1075,258,21.35,78.65,53.74,17.51,5.54,1.74,0.42,5147,128,5019,2.49,97.51,54347,24734,5770,18964,23.33,76.67,32188,10885,33.82
6103,05000US06103,"Tehama County, California","Tehama County, California",ca,50,0,ACSSF,64,,,,,6,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63247,63247,54371,379,1505,907,27,3505,2553,85.97,0.6,2.38,1.43,0.04,5.54,4.04,63247,47931,43779,376,951,907,25,26,1867,15316,10592,3,554,0,2,3479,686,75.78,69.22,0.59,1.5,1.43,0.04,0.04,2.95,24.22,16.75,0,0.88,0,0,5.5,1.08,43113,6882,36231,22265,6195,1993,643,122,15.96,84.04,51.64,14.37,4.62,1.49,0.28,2918,21,2897,0.72,99.28,42512,14674,4536,10138,30.91,69.09,23712,8736,36.84
6105,05000US06105,"Trinity County, California","Trinity County, California",ca,50,0,ACSSF,65,,,,,6,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13037,13037,11284,104,559,161,118,416,395,86.55,0.8,4.29,1.23,0.91,3.19,3.03,13037,12100,10796,104,557,141,118,14,370,937,488,0,2,20,0,402,25,92.81,82.81,0.8,4.27,1.08,0.91,0.11,2.84,7.19,3.74,0,0.02,0.15,0,3.08,0.19,10098,1033,9065,5846,1966,410,104,52,10.23,89.77,57.89,19.47,4.06,1.03,0.51,734,27,707,3.68,96.32,36563,2131,522,1609,24.5,75.5,5462,1942,35.55
6107,05000US06107,"Tulare County, California","Tulare County, California",ca,50,0,ACSSF,66,,,,,6,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458809,458809,361911,7177,5787,16081,629,52819,14405,78.88,1.56,1.26,3.5,0.14,11.51,3.14,458809,166942,135372,5973,3029,14622,526,711,6709,291867,226539,1204,2758,1459,103,52108,7696,36.39,29.51,1.3,0.66,3.19,0.11,0.15,1.46,63.61,49.38,0.26,0.6,0.32,0.02,11.36,1.68,266582,83599,182983,114117,36891,12139,3635,1130,31.36,68.64,42.81,13.84,4.55,1.36,0.42,29320,1190,28130,4.06,95.94,44871,141523,51213,90310,36.19,63.81,135144,51544,38.14
6109,05000US06109,"Tuolumne County, California","Tuolumne County, California",ca,50,0,ACSSF,67,,,,,6,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53899,53899,47181,975,931,609,155,1636,2412,87.54,1.81,1.73,1.13,0.29,3.04,4.48,53899,47514,43565,924,713,593,114,39,1566,6385,3616,51,218,16,41,1597,846,88.15,80.83,1.71,1.32,1.1,0.21,0.07,2.91,11.85,6.71,0.09,0.4,0.03,0.08,2.96,1.57,40935,3799,37136,25187,8420,3058,1013,296,9.28,90.72,61.53,20.57,7.47,2.47,0.72,2342,60,2282,2.56,97.44,54325,8948,1235,7713,13.8,86.2,22267,6850,30.76
6111,05000US06111,"Ventura County, California","Ventura County, California",ca,50,0,ACSSF,68,,,,,6,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847834,847834,677010,14805,6929,60986,1658,49513,36933,79.85,1.75,0.82,7.19,0.2,5.84,4.36,847834,489590,391128,13416,2439,59513,1212,873,21009,358244,285882,1389,4490,1473,446,48640,15924,57.75,46.13,1.58,0.29,7.02,0.14,0.1,2.48,42.25,33.72,0.16,0.53,0.17,0.05,5.74,1.88,562386,90044,472342,365966,183259,68588,22479,9202,16.01,83.99,65.07,32.59,12.2,4,1.64,46337,1452,44885,3.13,96.87,81972,199163,28666,170497,14.39,85.61,270046,104682,38.76
6113,05000US06113,"Yolo County, California","Yolo County, California",ca,50,0,ACSSF,69,,,,,6,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212605,212605,142841,5301,1333,29138,911,19837,13244,67.19,2.49,0.63,13.71,0.43,9.33,6.23,212605,145818,101045,4705,548,28880,848,412,9380,66787,41796,596,785,258,63,19425,3864,68.59,47.53,2.21,0.26,13.58,0.4,0.19,4.41,31.41,19.66,0.28,0.37,0.12,0.03,9.14,1.82,124232,17242,106990,83558,50405,24644,11483,6487,13.88,86.12,67.26,40.57,19.84,9.24,5.22,17436,236,17200,1.35,98.65,61621,44818,7315,37503,16.32,83.68,72845,26136,35.88
6115,05000US06115,"Yuba County, California","Yuba County, California",ca,50,0,ACSSF,70,,,,,6,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74644,74644,54601,2484,1033,4823,300,5269,6134,73.15,3.33,1.38,6.46,0.4,7.06,8.22,74644,54165,42018,2407,721,4700,257,126,3936,20479,12583,77,312,123,43,5143,2198,72.56,56.29,3.22,0.97,6.3,0.34,0.17,5.27,27.44,16.86,0.1,0.42,0.16,0.06,6.89,2.94,46582,8316,38266,26823,7628,2055,490,84,17.85,82.15,57.58,16.38,4.41,1.05,0.18,3656,101,3555,2.76,97.24,51776,20380,5088,15292,24.97,75.03,25880,9454,36.53